Brands,Models,Version,Currency,Price,Urlpic,Year,KM,Fuel_type,Transmission,Location,Color,Cilinder,Upholstery,Engine
VOLKSWAGEN,AMAROK,4x4,USD,"US$ 12,500",https://cde.neoauto.pe/autos_usados/360x240/406616/406616_8748845.webp,2012,450000,Diesel,Mecánica,"Lima, Lima",Gris Oscuro,4,tela,"2,000 cc"
BMW,520-i,SEDAN AT 2.0,USD,"US$ 16,000",https://cde.neoauto.pe/autos_usados/360x240/412961/412961_8001141.webp,2015,82000,Gasolina,Automática - Secuencial,"Lima, Lima",Gris Oscuro,4,Asientos de cuero,"2,000 cc"
VOLKSWAGEN,CROSSFOX,XTREME 1.6 MT,USD,"US$ 11,900",https://cde.neoauto.pe/autos_usados/360x240/629220/629220_3604534.webp,2019,33000,Gasolina,Mecánica,"Arequipa, Arequipa",Plata,4,tela,"1,600 cc"
TOYOTA,HILUX,,USD,"US$ 26,500",https://cde.neoauto.pe/autos_usados/360x240/685578/685578_3007104.webp,2022,25000,,Mecánica,"Lima, Lima",,,Asientos de cuero,
HYUNDAI,TUCSON,GL 2WD AT SPORT,USD,"US$ 12,490",https://cde.neoauto.pe/autos_usados/360x240/330771/330771_5186845.webp,2014,89000,Gas GLP,Automática - Secuencial,"Lima, Lima",Rojo,4,tela,"2,000 cc"
SUZUKI,JIMNY,4x4,USD,"US$ 23,500",https://cde.neoauto.pe/autos_usados/360x240/678444/678444_3224101.webp,2022,23500,Gasolina,Automática,"Lima, Lima",Verde,4,tela,"1,500 cc"
CUPRA,FORMENTOR,Delantera,USD,"US$ 34,700",https://cde.neoauto.pe/autos_usados/360x240/186180/186180_4145842.webp,2023,17000,Gasolina,Automática - Secuencial,"Lima, Lima",Blanco nieve,,tela,"2,000 cc"
RENAULT,STEPWAY,Delantera,USD,"US$ 12,000",https://cde.neoauto.pe/autos_usados/360x240/741665/741665_2589072.webp,2023,270,Gasolina,Mecánica,"Lima, Lima",Azul,3,tela,999 cc
JEEP,WRANGLER,,USD,"US$ 26,900",https://cde.neoauto.pe/autos_usados/360x240/131940/131940_3282353.webp,2013,103000,,Mecánica,"Piura, Piura",,,tela,
AUDI,A3 SEDAN,1.2 TFSI ATTRACTION,USD,"US$ 18,800",https://cde.neoauto.pe/autos_usados/360x240/130440/130440_8778506.webp,2016,50000,Gasolina,Automática - Secuencial,"Lima, Lima",Plata,4,tela,"1,200 cc"
TOYOTA,RAV4,,USD,"US$ 24,360",https://cde.neoauto.pe/autos_usados/360x240/600821/600821_2465393.webp,2021,30481,,Automática - Secuencial,"Lima, Lima",,,tela,
JETOUR,X70,4x2,USD,"US$ 17,900",https://cde.neoauto.pe/autos_usados/360x240/712795/712795_3533541.webp,2024,25000,Dual,Automática - Secuencial,"Lima, Lima",Gris Metálico,4,tela,"1,500 cc"
MAZDA,CX-30,Delantera,USD,"US$ 20,000",https://cde.neoauto.pe/autos_usados/360x240/267157/267157_4613646.webp,2021,40000,Gasolina,Automática,"Lima, Lima",,4,tela,
KIA,SELTOS,4x2,USD,"US$ 21,500",https://cde.neoauto.pe/autos_usados/360x240/379097/379097_2652119.webp,2023,3000,Gasolina,Automática - Secuencial,"Lima, Lima",Gris Metálico,4,tela,"1,600 cc"
SUBARU,FORESTER TURBO,AWD,USD,"US$ 14,000",https://cde.neoauto.pe/autos_usados/360x240/735175/735175_6013639.webp,2014,114000,Gasolina,Automática - Secuencial,"Lima, Lima",Plateado,,tela,"2,499 cc"
SSANGYONG,ALL NEW KORANDO,4x2,USD,"US$ 12,400",https://cde.neoauto.pe/autos_usados/360x240/598987/598987_9864823.webp,2020,60000,Gasolina,Mecánica,"Lima, Lima",Blanco,4,Asientos de cuero,"1,500 cc"
NISSAN,X-TRAIL,S ALL MODE 2.5 AT,USD,"US$ 11,000",https://cde.neoauto.pe/autos_usados/360x240/230499/230499_6454159.webp,2009,140000,Gasolina,Automática - Secuencial,"Lima, Lima",Gris Metálico,,tela,"2,500 cc"
KIA,OPTIMA,2.0 AT,USD,"US$ 8,999",https://cde.neoauto.pe/autos_usados/360x240/741845/741845_9768443.webp,2011,140,Gas GNV,Automática - Secuencial,"Lima, Lima",Blanco nieve,4,tela,"2,000 cc"
VOLKSWAGEN,GOL STATION,Delantera,USD,"US$ 2,100",https://cde.neoauto.pe/autos_usados/360x240/713020/713020_2898387.webp,1988,133000,Gas GLP,Mecánica,"Lima, Lima",Gris Metálico,4,tela,"1,500 cc"
MAZDA,CX-5,AT 2.0 2WD GS CORE NEW PE,USD,"US$ 18,500",https://cde.neoauto.pe/autos_usados/360x240/741887/741887_7055824.webp,2018,65700,Gasolina,Automática,"Lima, Lima",Blanco,4,tela,"1,998 cc"
JAC,S2,4x2,USD,"US$ 11,799",https://cde.neoauto.pe/autos_usados/360x240/521031/521031_6714474.webp,2014,4500,Gasolina,Automática - Secuencial,"Lima, Lima",Negro,5,Asientos de cuero,"1,500 cc"
CHEVROLET,TRAVERSE,3.6L PREMIER AWD,USD,"US$ 33,800",https://cde.neoauto.pe/autos_usados/360x240/741893/741893_6481822.webp,2019,42500,Gasolina,Automática - Secuencial,"Lima, Lima",Plata,8,tela,"3,600 cc"
FORD,RANGER,4x4,USD,"US$ 24,000",https://cde.neoauto.pe/autos_usados/360x240/741856/741856_1339415.webp,2019,105000,Diesel,Mecánica,"Huanuco, Huanuco",Blanco,5,tela,"3,200 cc"
HONDA,CR-V,,USD,"US$ 7,700",https://cde.neoauto.pe/autos_usados/360x240/706915/706915_8557541.webp,2007,169000,Gasolina,Automática,"Lima, Lima",Arena,4,tela,"2,000 cc"
NISSAN,QASHQAI,FULL 4X2 CVT 2.0 GSL,USD,"US$ 13,500",https://cde.neoauto.pe/autos_usados/360x240/704906/704906_1685939.webp,2016,60000,Gasolina,Mecánica,"Chiclayo, Lambayeque",Plateado,3,Asientos de cuero,"2,000 cc"
KIA,RIO,Delantera,USD,"US$ 12,900",https://cde.neoauto.pe/autos_usados/360x240/741840/741840_1780772.webp,2023,9400,Dual,Mecánica,"Trujillo, La Libertad",Gris platino,4,tela,"1,400 cc"
KIA,SPORTAGE,4x2,USD,"US$ 20,000",https://cde.neoauto.pe/autos_usados/360x240/733097/733097_8666563.webp,2020,37000,Gasolina,Automática,"Lima, Lima",Blanco,4,tela,"2,000 cc"
TOYOTA,AGYA,4x2,USD,"US$ 11,100",https://cde.neoauto.pe/autos_usados/360x240/672257/672257_1545828.webp,2022,46000,Gas GLP,Automática,"Lima, Lima",Blanco,3,Asientos de cuero,"1,000 cc"
CHERY,TIGGO 3,4x2,USD,"US$ 9,500",https://cde.neoauto.pe/autos_usados/360x240/716309/716309_2533109.webp,2019,109000,Dual,Automática - Secuencial,"Lima, Lima",Negro,4,tela,"1,600 cc"
AUDI,A4,1.8 TFSI MULTITRONIC,USD,"US$ 13,000",https://cde.neoauto.pe/autos_usados/360x240/169665/169665_4770797.webp,2010,32000,Gasolina,Automática - Secuencial,"Lima, Lima",Negro,4,Asientos de cuero,"1,800 cc"
CHEVROLET,CAPTIVA,4x2,USD,"US$ 17,400",https://cde.neoauto.pe/autos_usados/360x240/629105/629105_7744881.webp,2022,25200,Gasolina,Automática - Secuencial,"Lima, Lima",Gris platino,4,tela,"1,500 cc"
HYUNDAI,i20 ACTIVE,4x2,USD,"US$ 12,850",https://cde.neoauto.pe/autos_usados/360x240/741853/741853_8288007.webp,2021,47832,Gasolina,Automática - Secuencial,"Lima, Lima",Plata,4,tela,"1,368 cc"
SUBARU,FORESTER,2.0 AWD AT XS,USD,"US$ 11,900",https://cde.neoauto.pe/autos_usados/360x240/262993/262993_5792981.webp,2011,144000,Gasolina,Automática - Secuencial,"Lima, Lima",Plata,4,tela,"2,000 cc"
CITROEN,C-4,,USD,"US$ 9,900",https://cde.neoauto.pe/autos_usados/360x240/572002/572002_4981010.webp,2016,76000,Gasolina,Automática,"Lima, Lima",,,tela,
HONDA,CIVIC LX,4x2,USD,"US$ 7,000",https://cde.neoauto.pe/autos_usados/360x240/704671/704671_5982179.webp,2008,,Gasolina,Automática,"Arequipa, Arequipa",Amarillo,4,tela,"1,799 cc"
HYUNDAI,ELANTRA,1.6 GL AT FULL,USD,"US$ 12,000",https://cde.neoauto.pe/autos_usados/360x240/741860/741860_5018052.webp,2018,9600,Gas GNV,Mecánica,"Lima, Lima",Gris Oscuro,4,Asientos de cuero,"1,600 cc"
TOYOTA,COROLLA,,USD,"US$ 9,050",https://cde.neoauto.pe/autos_usados/360x240/693101/693101_5742017.webp,2009,78000,Gasolina,Automática,"Lima, Lima",Plomo,,tela,
NISSAN,FRONTIER,4x4,USD,"US$ 22,700",https://cde.neoauto.pe/autos_usados/360x240/674333/674333_4175417.webp,2021,69308,Diesel,Mecánica,"Arequipa, Arequipa",Gris Metálico,4,tela,4 cc
SEAT,LEON STYLE 1.6 MEC,4x2,USD,"US$ 12,900",https://cde.neoauto.pe/autos_usados/360x240/741552/741552_7367655.webp,2016,68600,Gasolina,Mecánica,"Arequipa, Arequipa",Azul,4,tela,"1,600 cc"
AUDI,Q5,3.0 TFSI QUATTRO,USD,"US$ 24,000",https://cde.neoauto.pe/autos_usados/360x240/333478/333478_4881144.webp,2014,84000,Gasolina,Automática - Secuencial,"Lima, Lima",,3,tela,"3,000 cc"
SUBARU,XV,4x4,USD,"US$ 21,500",https://cde.neoauto.pe/autos_usados/360x240/741862/741862_3635456.webp,2021,17628,Gasolina,Automática,"Lima, Lima",Azul,4,Asientos de cuero,"1,600 cc"
HYUNDAI,TUCSON,,USD,"US$ 24,000",https://cde.neoauto.pe/autos_usados/360x240/741873/741873_6232813.webp,2021,58000,Gasolina,Automática,"Lima, Lima",Blanco,,tela,
MITSUBISHI,L200,4WD,USD,"US$ 17,000",https://cde.neoauto.pe/autos_usados/360x240/735520/735520_6423959.webp,2008,150000,Diesel,Mecánica,"Piura, Piura",Rojo Carmesí,4,Asientos de cuero,"2,477 cc"
DONGFENG,JOYEAR SX6,4x2,USD,"US$ 13,900",https://cde.neoauto.pe/autos_usados/360x240/695713/695713_4353970.webp,2024,16000,Gasolina,Mecánica,"Lima, Lima",Negro,4,tela,"1,600 cc"
CHERY,TIGGO 2,4x2,USD,"US$ 10,600",https://cde.neoauto.pe/autos_usados/360x240/723825/723825_7230071.webp,2022,27500,Gasolina,Mecánica,"Lima, Lima",Negro,4,Asientos de cuero,"1,500 cc"
MAZDA,3,4x2,USD,"US$ 13,000",https://cde.neoauto.pe/autos_usados/360x240/741851/741851_4241231.webp,2016,28000,Gasolina,Automática,"Lima, Lima",Azul acero,4,tela,"1,600 cc"
MITSUBISHI,ASX,4X2 GLS MT,USD,"US$ 12,500",https://cde.neoauto.pe/autos_usados/360x240/134135/134135_9377737.webp,2015,68000,Gas GNV,Mecánica,"Trujillo, La Libertad",Negro,4,Asientos de cuero,"2,000 cc"
MAZDA,3,MT 1.6 GS FULL FL,USD,"US$ 11,800",https://cde.neoauto.pe/autos_usados/360x240/406972/406972_6915319.webp,2014,26000,Gasolina,Mecánica,"Lima, Lima",Rojo,4,tela,"1,600 cc"
NISSAN,VERSA DRIVE,Delantera,USD,"US$ 11,950",https://cde.neoauto.pe/autos_usados/360x240/727914/727914_4593100.webp,2022,70000,Gas GNV,Mecánica,"Lima, Lima",Negro,,tela,"1,598 cc"
HONDA,ACCORD,EXL AT,USD,"US$ 16,499",https://cde.neoauto.pe/autos_usados/360x240/736664/736664_1946596.webp,2018,35000,Gasolina,Automática - Secuencial,"Lima, Lima",Plateado,4,tela,"2,400 cc"
MAZDA,2 SPORT,MT 1.5 GS FULL ,USD,"US$ 8,300",https://cde.neoauto.pe/autos_usados/360x240/687287/687287_7140401.webp,2014,70000,Gasolina,Mecánica,"Lima, Lima",Plateado,4,tela,"1,500 cc"
NISSAN,FRONTIER,4x2,USD,"US$ 13,400",https://cde.neoauto.pe/autos_usados/360x240/435730/435730_3694801.webp,2012,26098,Diesel,Mecánica,"Lima, Lima",Blanco,4,tela,"2,488 cc"
CHEVROLET,PRISMA,1.4L LT MT,USD,"US$ 7,900",https://cde.neoauto.pe/autos_usados/360x240/741871/741871_8784542.webp,2018,,Dual,Mecánica,"Lima, Lima",Negro Perlado,4,tela,"1,400 cc"
MERCEDES BENZ,GLA 180,4x2,USD,"US$ 25,500",https://cde.neoauto.pe/autos_usados/360x240/628125/628125_5669185.webp,2020,49000,Gasolina,Automática - Secuencial,"Arequipa, Arequipa",Gris Oscuro,4,Asientos de cuero,"1,600 cc"
CHEVROLET,AVEO,1.4 LT MT FULL,USD,"US$ 8,200",https://cde.neoauto.pe/autos_usados/360x240/741849/741849_4146124.webp,2011,20000,Gasolina,Automática,"Lima, Lima",Gris Metálico,4,tela,"1,400 cc"
BMW,318i,4x2,USD,"US$ 18,500",https://cde.neoauto.pe/autos_usados/360x240/668081/668081_1942853.webp,2016,56000,Gasolina,Automática - Secuencial,"Lima, Lima",Marrón Perlado,3,Asientos de cuero,"1,500 cc"
FORD,F-100,Posterior,USD,"US$ 11,000",https://cde.neoauto.pe/autos_usados/360x240/741882/741882_6738347.webp,1976,1500,Dual,Mecánica,"Arequipa, Arequipa",Verde Petroleo,8,tela,"2,000 cc"
VOLKSWAGEN,POLO,4x2,USD,"US$ 4,800",https://cde.neoauto.pe/autos_usados/360x240/741813/741813_3509752.webp,2005,137000,Gasolina,Mecánica,"Lima, Lima",Gris Oscuro,4,tela,"1,600 cc"
FORD,EXPLORER,EDDIE BAUER 4.6,USD,"US$ 10,500",https://cde.neoauto.pe/autos_usados/360x240/697397/697397_9571589.webp,2010,180000,Gasolina,Automática,"Lima, Lima",Negro,6,tela,"4,000 cc"
KIA,SPORTAGE,4x2,USD,"US$ 16,500",https://cde.neoauto.pe/autos_usados/360x240/550021/550021_3286420.webp,2017,53000,Gasolina,Automática - Secuencial,"Lima, Lima",Rojo Oscuro,,tela,"2,000 cc"
CHEVROLET,CAPTIVA,2.4 LT MT AWD,USD,"US$ 10,800",https://cde.neoauto.pe/autos_usados/360x240/741879/741879_4568681.webp,2012,128000,Dual,Mecánica,"Huancayo, Junin",Blanco,4,Asientos de cuero,"2,400 cc"
RENAULT,18,Delantera,USD,"US$ 10,600",https://cde.neoauto.pe/autos_usados/360x240/661696/661696_9729827.webp,2014,,Gasolina,Mecánica,"Chiclayo, Lambayeque",Negro,4,tela,"1,600 cc"
SSANGYONG,MUSSO,4x4,USD,"US$ 5,500",https://cde.neoauto.pe/autos_usados/360x240/117920/117920_9840604.webp,1997,149000,Diesel,Mecánica,"Callao, Callao",Negro,,tela,"2,500 cc"
BAIC,X55,4x2,USD,"US$ 14,900",https://cde.neoauto.pe/autos_usados/360x240/741852/741852_2758779.webp,2023,260,Gas GLP,Mecánica,"Lima, Lima",Blanco,4,tela,"1,500 cc"
CHERY,ARRIZO 3,,USD,"US$ 8,000",https://cde.neoauto.pe/autos_usados/360x240/461127/461127_3756530.webp,2021,91000,Gas GLP,Mecánica,"Lima, Lima",Negro,,tela,"1,500 cc"
HONDA,CITY TOURING,Delantera,USD,"US$ 18,900",https://cde.neoauto.pe/autos_usados/360x240/741863/741863_8862902.webp,2023,16000,Gasolina,Automática - Secuencial,"Lima, Lima",Azul acero,4,Asientos de cuero,"1,500 cc"
TOYOTA,HILUX,4x4,USD,"US$ 24,000",https://cde.neoauto.pe/autos_usados/360x240/663223/663223_7106528.webp,2017,144000,Diesel,Mecánica,"Lima, Lima",Rojo,,tela,
MITSUBISHI,GALANT,4x2,USD,"US$ 3,300",https://cde.neoauto.pe/autos_usados/360x240/741828/741828_3383892.webp,2001,135000,Gas GLP,Automática - Secuencial,"Huanuco, Huanuco",Verde,4,Asientos de cuero,"2,000 cc"
SUZUKI,SWIFT,4x2,USD,"US$ 11,900",https://cde.neoauto.pe/autos_usados/360x240/741886/741886_8870412.webp,2023,7500,Gasolina,Mecánica,"Lima, Lima",Azul,4,tela,"1,200 cc"
BMW,520-i,SEDAN AT 2.0,USD,"US$ 19,500",https://cde.neoauto.pe/autos_usados/360x240/740964/740964_6560726.webp,2015,30800,Gasolina,Automática - Secuencial,"Lima, Lima",Plata Perla,4,Asientos de cuero,"1,997 cc"
CHEVROLET,AVEO,1.4 LT MT FULL,USD,"US$ 6,500",https://cde.neoauto.pe/autos_usados/360x240/741895/741895_4408532.webp,2012,81000,Gasolina,Mecánica,"Lima, Lima",Rojo,4,tela,"1,400 cc"
JAC,T8,4x4,USD,"US$ 18,000",https://cde.neoauto.pe/autos_usados/360x240/741688/741688_7469345.webp,2024,15000,Diesel,Automática,"Lima, Lima",Gris Oscuro,4,tela,"3,600 cc"
BMW,318i,Posterior,USD,"US$ 6,000",https://cde.neoauto.pe/autos_usados/360x240/741846/741846_8686047.webp,2002,135000,Gasolina,Automática - Secuencial,"Lima, Lima",Verde,4,tela,"2,000 cc"
NISSAN,KICKS,4x2,USD,"US$ 18,350",https://cde.neoauto.pe/autos_usados/360x240/741889/741889_9556075.webp,2023,29800,Gasolina,Mecánica,"Huaral, Lima",Gris platino,,tela,"1,690 cc"
BUGGY,ARENDA,4x2,USD,"US$ 6,900",https://cde.neoauto.pe/autos_usados/360x240/659680/659680_3399660.webp,1975,,Gasolina,Mecánica,"Lima, Lima",Rojo,,tela,"1,300 cc"
MERCEDES BENZ,SPRINTER,4x2,USD,"US$ 62,000",https://cde.neoauto.pe/autos_usados/360x240/740645/740645_1579283.webp,2022,7005,Diesel,Mecánica,"Piura, Piura",Blanco,4,tela,
HONDA,ACCORD,EX AT,USD,"US$ 9,000",,2012,150000,Dual,Automática,"Lima, Lima",Plateado,4,tela,"2,400 cc"
GAC,GS8,,USD,"US$ 30,500",https://cde.neoauto.pe/autos_usados/360x240/255750/255750_6720010.webp,2023,6400,Gasolina,Automática - Secuencial,"Lima, Lima",Gris Oscuro,,tela,"2,000 cc"
VOLKSWAGEN,T-CROSS,4x2,USD,"US$ 18,500",https://cde.neoauto.pe/autos_usados/360x240/741791/741791_2524356.webp,2022,3000,Gasolina,Mecánica,"Cajamarca, Cajamarca",Marrón,3,tela,"1,000 cc"
JEEP,RENEGADE,4x2,USD,"US$ 25,990",https://cde.neoauto.pe/autos_usados/360x240/369280/369280_8539587.webp,2024,12100,Gasolina,Automática - Secuencial,"Lima, Lima",Blanco,3,Asientos de cuero,"1,332 cc"
BMW,218i GRAN COUPE,Delantera,USD,"US$ 28,900",https://cde.neoauto.pe/autos_usados/360x240/563616/563616_7602060.webp,2021,18900,Gasolina,Automática - Secuencial,"Lima, Lima",Blanco,,Asientos de cuero,"1,500 cc"
SUBARU,ALL NEW FORESTER,AWD,USD,"US$ 37,000",https://cde.neoauto.pe/autos_usados/360x240/250770/250770_6345513.webp,2022,25000,Gasolina,Automática - Secuencial,"Lima, Lima",Blanco,4,tela,"2,500 cc"
PEUGEOT,307,,USD,"US$ 5,800",https://cde.neoauto.pe/autos_usados/360x240/709656/709656_1842363.webp,2005,77000,Dual,Automática - Secuencial,"Lima, Lima",,,tela,"2,000 cc"
VOLKSWAGEN,JETTA GLI,Delantera,USD,"US$ 19,890",https://cde.neoauto.pe/autos_usados/360x240/700091/700091_3050068.webp,2018,35250,Gasolina,Automática - Secuencial,"Lima, Lima",Blanco,4,tela,"2,000 cc"
SUBARU,IMPREZA,4x4,USD,"US$ 10,300",https://cde.neoauto.pe/autos_usados/360x240/582238/582238_4475253.webp,2014,94000,Gasolina,Automática,"Lima, Lima",Negro,4,tela,"2,000 cc"
VOLKSWAGEN,GOL,4x2,USD,"US$ 11,200",https://cde.neoauto.pe/autos_usados/360x240/560847/560847_1585836.webp,2020,19500,Gasolina,Automática - Secuencial,"Lima, Lima",Rojo,4,tela,"1,600 cc"
MITSUBISHI,L200,4x4,USD,"US$ 27,900",https://cde.neoauto.pe/autos_usados/360x240/151958/151958_5073043.webp,2020,53000,Diesel,Automática - Secuencial,"Lima, Lima",Gris Oscuro,4,Asientos de cuero,"2,400 cc"
TOYOTA,RAV4,4x2,USD,"US$ 24,360",https://cde.neoauto.pe/autos_usados/360x240/689294/689294_7661479.webp,2021,30000,Gasolina,Automática - Secuencial,"Lima, Lima",Rojo,4,tela,"2,000 cc"
CHANGAN,UNIT-T,4x2,USD,"US$ 24,500",https://cde.neoauto.pe/autos_usados/360x240/170968/170968_9124574.webp,2023,8500,Gasolina,Automática,"Lima, Lima",Blanco,,tela,"15,000 cc"
NISSAN,X-TRAIL,FULL EXCLUSIVE 4X4 CVT 2.5,USD,"US$ 14,800",https://cde.neoauto.pe/autos_usados/360x240/468871/468871_7922039.webp,2016,80800,Gasolina,Automática - Secuencial,"Lima, Lima",,4,tela,"2,500 cc"
JAC,JS3,4x2,USD,"US$ 13,200",https://cde.neoauto.pe/autos_usados/360x240/741794/741794_9782536.webp,2024,1000,Gasolina,Mecánica,"Lima, Lima",Blanco,,tela,"1,600 cc"
HONDA,HRV,4x2,USD,"US$ 16,999",https://cde.neoauto.pe/autos_usados/360x240/448132/448132_3153656.webp,2016,86300,Gasolina,Automática,"Lima, Lima",Gris Oscuro,4,Asientos de cuero,"1,800 cc"
TOYOTA,HILUX,4x4,USD,"US$ 26,500",https://cde.neoauto.pe/autos_usados/360x240/721288/721288_1629301.webp,2019,58000,Diesel,Mecánica,"Cusco, Cusco",Blanco,4,tela,"3,000 cc"
RENAULT,FLUENCE,EXPRESSION 2.0 MT,USD,"US$ 8,580",https://cde.neoauto.pe/autos_usados/360x240/272258/272258_9925789.webp,2013,62157,Gasolina,Mecánica,"Callao, Callao",Gris Oscuro,4,tela,"2,000 cc"
HYUNDAI,SANTA FE,GL 7S 2.4 2WD AT,USD,"US$ 20,900",https://cde.neoauto.pe/autos_usados/360x240/719063/719063_7512803.webp,2016,99000,Gasolina,Automática,"Lima, Lima",Blanco,4,tela,"2,400 cc"
NISSAN,VERSA ADVANCE,4x2,USD,"US$ 9,500",https://cde.neoauto.pe/autos_usados/360x240/126680/126680_5193446.webp,2016,73500,Dual,Automática,"Lima, Lima",Rojo,4,tela,"1,600 cc"
SUBARU,IMPREZA SPORT,AWD,USD,"US$ 7,900",https://cde.neoauto.pe/autos_usados/360x240/470857/470857_9603018.webp,2008,119000,Gasolina,Mecánica,"Lima, Lima",Plata,4,tela,"2,000 cc"
FORD,ECOSPORT,2.0 AT - 4X2 TITANIUM,USD,"US$ 14,000",https://cde.neoauto.pe/autos_usados/360x240/741830/741830_1789929.webp,2017,49800,Gasolina,Automática - Secuencial,"Arequipa, Arequipa",Rojo,4,tela,"2,000 cc"
TOYOTA,RAV4,GX 2.4 AT 4X2,USD,"US$ 10,500",https://cde.neoauto.pe/autos_usados/360x240/129033/129033_6776662.webp,2009,151000,Gasolina,Automática,"Lima, Lima",Plateado,4,tela,"2,400 cc"
CHEVROLET,PRISMA,4x2,USD,"US$ 8,100",https://cde.neoauto.pe/autos_usados/360x240/739858/739858_8576428.webp,2020,105000,Dual,Mecánica,"Lima, Lima",Negro,4,Asientos de cuero,"1,400 cc"
KIA,RIO,Posterior,USD,"US$ 11,000",https://cde.neoauto.pe/autos_usados/360x240/741814/741814_5008517.webp,2019,5500,Gasolina,Mecánica,"Lima, Lima",Blanco,4,tela,"1,400 cc"
MERCEDES BENZ,GLA 200,,USD,"US$ 34,000",https://cde.neoauto.pe/autos_usados/360x240/708143/708143_3589662.webp,2020,24400,Gasolina,Automática - Secuencial,"Lima, Lima",Negro,4,tela,"1,600 cc"
TOYOTA,TACOMA,4x4,USD,"US$ 17,500",https://cde.neoauto.pe/autos_usados/360x240/123165/123165_4622300.webp,2008,220000,Gasolina,Mecánica,"Ica, Ica",Plata,6,Asientos de cuero,"4,000 cc"
HYUNDAI,SANTA FE,GLS 7S 4WD AT CRDI,USD,"US$ 9,999",https://cde.neoauto.pe/autos_usados/360x240/741785/741785_1490531.webp,2008,96000,Diesel,Automática - Secuencial,"Lima, Lima",Azul acero,4,tela,"2,200 cc"
SUZUKI,NEW VITARA,4x2,USD,"US$ 18,500",https://cde.neoauto.pe/autos_usados/360x240/725798/725798_5814576.webp,2022,47000,Gasolina,Automática - Secuencial,"Lima, Lima",Gris Metálico,4,tela,"1,400 cc"
JEEP,RENEGADE,4x2,USD,"US$ 26,900",https://cde.neoauto.pe/autos_usados/360x240/658641/658641_9787242.webp,2024,10500,Gasolina,Automática - Secuencial,"Lima, Lima",Blanco,3,Asientos de cuero,"1,200 cc"
VOLKSWAGEN,PASSAT,HIGHLINE 2.0 TURBO AT,USD,"US$ 7,990",https://cde.neoauto.pe/autos_usados/360x240/240219/240219_3669199.webp,2008,106000,Gasolina,Automática - Secuencial,"Lima, Lima",Plata,4,Asientos de cuero,"2,000 cc"
HYUNDAI,SANTA FE,GL 7S 2.4 4WD AT,USD,"US$ 12,000",https://cde.neoauto.pe/autos_usados/360x240/97249/97249_6685388.webp,2011,125000,Gasolina,Automática - Secuencial,"Lima, Lima",Plateado,,tela,"2,400 cc"
NISSAN,VERSA,DRIVE 1.6 MT,USD,"US$ 11,500",https://cde.neoauto.pe/autos_usados/360x240/741805/741805_6891679.webp,2019,11000,Gasolina,Mecánica,"Lima, Lima",Gris platino,4,tela,"1,600 cc"
SUZUKI,GRAND NOMADE,2.0 MT GLX 4X2 - GAS,USD,"US$ 8,100",https://cde.neoauto.pe/autos_usados/360x240/741816/741816_1811396.webp,2009,105000,Gas GNV,Mecánica,"Lima, Lima",Verde Petroleo,4,tela,"2,000 cc"
CHEVROLET,ONIX,Delantera,USD,"US$ 10,300",https://cde.neoauto.pe/autos_usados/360x240/741762/741762_4002218.webp,2023,43000,Gasolina,Mecánica,"Arequipa, Arequipa",Blanco,3,tela,"1,000 cc"
MAZDA,CX-3,4x2,USD,"US$ 16,000",https://cde.neoauto.pe/autos_usados/360x240/405864/405864_3220505.webp,2020,31000,Gasolina,Mecánica,"Lima, Lima",Rojo Cereza,4,Asientos de cuero,"2,000 cc"
JEEP,COMPASS,2.4 4X4 AT,USD,"US$ 10,500",https://cde.neoauto.pe/autos_usados/360x240/297801/297801_2881837.webp,2013,181000,Gasolina,Automática - Secuencial,"Lima, Lima",Gris Oscuro,4,tela,"2,400 cc"
DAIHATSU,TERIOS,4x2,USD,"US$ 7,000",https://cde.neoauto.pe/autos_usados/360x240/288990/288990_7530285.webp,2009,206000,Gasolina,Automática,"Callao, Callao",Negro,4,tela,"1,500 cc"
CHEVROLET,TRACKER,1.8 LT AT FULL AWD,USD,"US$ 11,000",https://cde.neoauto.pe/autos_usados/360x240/587682/587682_9287777.webp,2016,108500,Dual,Automática - Secuencial,"Lima, Lima",Negro,,tela,"1,800 cc"
PEUGEOT,306,Delantera,USD,"US$ 4,300",https://cde.neoauto.pe/autos_usados/360x240/356737/356737_3477845.webp,2001,250000,Dual,Mecánica,"Lima, Lima",Verde,4,tela,"1,400 cc"
SUZUKI,S-CROSS,GLX LUX CVT 4WD,USD,"US$ 15,000",https://cde.neoauto.pe/autos_usados/360x240/741812/741812_1500636.webp,2018,53000,Gasolina,Automática,"Lima, Lima",Azul,,tela,"1,600 cc"
DAEWOO,CIELO,Delantera,USD,"US$ 1,800",https://cde.neoauto.pe/autos_usados/360x240/741820/741820_8401468.webp,1994,,Gas GLP,Mecánica,"Callao, Callao",,4,tela,"1,500 cc"
HAVAL,H6,4x2,USD,"US$ 12,800",https://cde.neoauto.pe/autos_usados/360x240/741824/741824_6780023.webp,2019,75000,Gasolina,Automática - Secuencial,"Lima, Lima",Blanco,4,tela,"2,000 cc"
BMW,318i,,USD,"US$ 9,800",https://cde.neoauto.pe/autos_usados/360x240/741187/741187_6415950.webp,2011,105000,Gasolina,Automática,"Lima, Lima",Verde Petroleo,4,Asientos de cuero,"2,000 cc"
